Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),GridXYZ,BlockXYZ,Name
0.0,688151,80,8601.9,8608.0,8224,9153,193.8,  56    4    1, 128    1    1,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)2, (bool)1>(const float *, const int *, void *, long, long, long, long, long, int, int, int)"
0.0,664019,40,16600.5,16608.0,15872,17312,368.2, 128    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)22, (int)1, (bool)1, (bool)1, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,650808,45,14462.4,14336.0,14207,16800,506.0, 256    1    1, 256    1    1,"void mul_mat_vec_f<float, float, (int)1, (int)256, (bool)0, (bool)0>(const T1 *, const float *, const int *, ggml_cuda_mm_fusion_args_device, float *, int, uint3, int, int, int, uint3, int, int, int, uint3, int, int, int, int)"
0.0,629816,41,15361.4,15296.0,15104,15872,179.7, 256    1    1, 256    1    1,"void mul_mat_vec_f<float, float, (int)2, (int)256, (bool)0, (bool)0>(const T1 *, const float *, const int *, ggml_cuda_mm_fusion_args_device, float *, int, uint3, int, int, int, uint3, int, int, int, uint3, int, int, int, int)"
0.0,608857,30,20295.2,19264.0,19007,30112,2812.1,  32   38    1, 256    1    1,"void rms_norm_f32<(int)256, (bool)1, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,583733,60,9728.9,9567.5,9312,11552,572.6,  16   38    1, 256    1    1,"void rms_norm_f32<(int)256, (bool)0, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,567070,154,3682.3,3680.0,3328,3968,86.3, 192    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,543127,235,2311.2,2272.0,2080,3584,224.3,   8    2    1, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,534232,264,2023.6,1920.0,1728,5504,524.1,   8    1    1, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,532500,41,12987.8,12896.0,12799,15551,423.1,  56    1    1, 256    1    1,"void k_argsort_f32_i32<(ggml_sort_order)1>(const float *, int *, int, int)"
0.0,526518,80,6581.5,6240.0,6016,17471,1717.3,  38    4    1, 128    1    1,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)2, (bool)1>(const float *, const int *, void *, long, long, long, long, long, int, int, int)"
0.0,518589,86,6030.1,5760.0,5569,11616,896.2,  38    1    1,1024    1    1,"void rms_norm_f32<(int)1024, (bool)1, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,516217,10,51621.7,51695.0,51359,51903,185.3,2048    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)21, (int)1, (bool)1, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,508183,120,4234.9,4592.0,2975,6848,1044.0,  16    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)22, (int)4, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,506834,158,3207.8,3168.0,3103,6175,308.1,   1    1    1, 256    1    1,"void mul_mat_vec_f<float, float, (int)3, (int)256, (bool)0, (bool)0>(const T1 *, const float *, const int *, ggml_cuda_mm_fusion_args_device, float *, int, uint3, int, int, int, uint3, int, int, int, uint3, int, int, int, int)"
0.0,502235,228,2202.8,2208.0,2015,2592,121.6,  16    3    1, 256    1    1,"void rms_norm_f32<(int)256, (bool)0, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,485338,2,242669.0,242669.0,241821,243517,1199.3, 256    8    1,  32    4    1,"void mul_mat_vec_q_moe<(ggml_type)2, (int)2, (bool)1>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,481369,158,3046.6,2944.0,2880,7264,578.4,   3    8    1, 256    1    1,"moe_weighted_reduction_f32(const float *, const float *, const float *, float *, long, int)"
0.0,476375,41,11618.9,11360.0,11168,14432,775.3,  38    1    1, 256    1    1,"void k_argsort_f32_i32<(ggml_sort_order)1>(const float *, int *, int, int)"
0.0,466136,114,4088.9,4064.0,3872,4480,133.0,  32    3    1, 256    1    1,"void rms_norm_f32<(int)256, (bool)1, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,436344,41,10642.5,10592.0,10144,12384,331.5, 448    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,429852,11,39077.5,39039.0,38816,39520,172.9,   8    1    1,  32    4    1,"void flash_attn_ext_f16<(int)256, (int)256, (int)2, (int)8, (bool)0, (bool)0, (bool)0>(const char *, const char *, const char *, const char *, const char *, const int *, float *, float2 *, float, float, float, float, unsigned int, float, int, uint3, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long)"
0.0,421565,158,2668.1,2624.0,2559,5280,263.8,  24    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,406907,228,1784.7,1791.5,1728,2144,47.7,  24    1    1, 256    1    1,"scale_f32(const float *, float *, float, float, long)"
0.0,406643,204,1993.3,1600.0,1535,5088,812.9,   1    1    1, 256    1    1,"void unary_op_kernel<&op_softplus, float>(const T2 *, T2 *, int)"
0.0,405783,120,3381.5,2496.5,2112,6656,1267.4,  16    4    1, 256    1    1,"void rms_norm_f32<(int)256, (bool)0, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,401885,106,3791.4,3552.0,3424,6080,557.1,   1    1    1,1024    1    1,"void rms_norm_f32<(int)1024, (bool)1, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,393983,82,4804.7,5280.0,3552,7040,939.3,   1    1    1, 256    1    1,"void mul_mat_vec_f<float, float, (int)4, (int)256, (bool)0, (bool)0>(const T1 *, const float *, const int *, ggml_cuda_mm_fusion_args_device, float *, int, uint3, int, int, int, uint3, int, int, int, uint3, int, int, int, int)"
0.0,385497,35,11014.2,11008.0,10783,11296,115.4, 512    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)22, (int)1, (bool)0, (bool)1, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,372987,4,93246.8,94222.5,89407,95135,2601.3,1024    8    1,  32    3    1,"void mul_mat_vec_q_moe<(ggml_type)2, (int)2, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,372765,41,9091.8,8863.0,8736,16992,1294.3,   8    1   56, 256    1    1,"void k_get_rows_float<float, float>(const T1 *, const int *, T2 *, long, long, uint3, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)"
0.0,370969,162,2289.9,2272.0,2016,3808,282.7,  16    3    1, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,365181,158,2311.3,2272.0,2208,5375,285.1,  24    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,362396,86,4213.9,4192.0,4032,5184,176.7,   2    1    1,1024    1    1,"void rms_norm_f32<(int)1024, (bool)1, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,356987,40,8924.7,9744.0,6240,10143,1525.0,  20    4    1,  32    4    1,"void mul_mat_q_stream_k_fixup<(ggml_type)12, (int)64, (bool)0>(const int *, const int *, float *, float *, uint3, int, int, int, uint3, int, uint3, int, uint3)"
0.0,354269,80,4428.4,4143.5,3200,7424,913.6, 256    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,340603,12,28383.6,35824.0,11808,37695,11933.6,1024    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)2, (int)3, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,335514,82,4091.6,3856.0,2656,6208,1382.1,  32    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,324863,60,5414.4,5216.0,5057,17504,1590.5, 448    1    1, 256    1    1,"scale_f32(const float *, float *, float, float, long)"
0.0,320701,82,3911.0,4576.0,2720,5056,885.0,   4    8    1, 256    1    1,"moe_weighted_reduction_f32(const float *, const float *, const float *, float *, long, int)"
0.0,318107,82,3879.4,4048.0,2144,6688,1326.4,   2    8    4, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,314555,60,5242.6,4512.0,4032,7488,1114.7,  32    4    1, 256    1    1,"void rms_norm_f32<(int)256, (bool)1, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,313852,120,2615.4,1872.0,1727,5664,1064.1,  32    1    1, 256    1    1,"scale_f32(const float *, float *, float, float, long)"
0.0,313340,5,62668.0,64447.0,57695,68223,4615.2,8192    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)2, (int)1, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,308605,40,7715.1,7711.0,7456,8352,174.6, 448    1    1, 128    1    1,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0, (bool)0>(const float *, const int *, void *, long, long, long, long, long, int, int, int)"
0.0,306430,114,2688.0,2688.0,2624,2912,57.6,  48    1    1, 256    1    1,"void unary_gated_op_kernel<&op_silu, float>(const T2 *, const T2 *, T2 *, long, long, long, long)"
0.0,305981,158,1936.6,1888.5,1856,4448,213.5,   8    3    1, 128    1    1,"void k_bin_bcast<&op_mul, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,302972,41,7389.6,7840.0,5664,8095,869.8, 448    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,301085,5,60217.0,57056.0,56767,65919,4551.0, 512    8    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)2, (int)1, (bool)1, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,290716,13,22362.8,22144.0,21695,25696,1030.4,  16    1    1,  32    4    1,"void flash_attn_ext_f16<(int)256, (int)256, (int)1, (int)8, (bool)0, (bool)0, (bool)0>(const char *, const char *, const char *, const char *, const char *, const int *, float *, float2 *, float, float, float, float, unsigned int, float, int, uint3, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long)"
0.0,289949,41,7071.9,7040.0,6752,8543,270.9, 304    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,288572,4,72143.0,72255.0,71519,72543,456.7,4096    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)2, (int)3, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,287102,158,1817.1,1760.0,1727,3936,297.0,   2    3    1, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,285691,84,3401.1,3904.0,2175,5440,928.1,  16    4    1, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,285337,80,3566.7,4128.0,2401,5568,897.2,  32    1    1, 256    1    1,"void k_get_rows_float<int, int>(const T1 *, const int *, T2 *, long, long, uint3, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)"
0.0,285145,90,3168.3,3136.0,2847,4191,205.5,  96    1    1, 256    1    1,"scale_f32(const float *, float *, float, float, long)"
0.0,277211,40,6930.3,6896.0,6688,7392,141.0,  56    8    1, 128    1    1,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0, (bool)0>(const float *, const int *, void *, long, long, long, long, long, int, int, int)"
0.0,277017,41,6756.5,6624.0,6560,8288,429.0,   8    1   38, 256    1    1,"void k_get_rows_float<float, float>(const T1 *, const int *, T2 *, long, long, uint3, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)"
0.0,276893,40,6922.3,6880.0,6784,7424,146.6, 256    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)12, (int)3, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,276217,158,1748.2,1696.0,1663,4864,316.2,   6    1    1, 256    1    1,"void unary_gated_op_kernel<&op_silu, float>(const T2 *, const T2 *, T2 *, long, long, long, long)"
0.0,275129,40,6878.2,7360.0,4768,8608,1170.3,  20    4    1,  32    4    1,"void mul_mat_q_stream_k_fixup<(ggml_type)12, (int)40, (bool)0>(const int *, const int *, float *, float *, uint3, int, int, int, uint3, int, uint3, int, uint3)"
0.0,265410,82,3236.7,2560.5,2272,5600,1119.6,  32    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,256126,60,4268.8,4128.0,3840,13279,1227.4, 304    1    1, 256    1    1,"scale_f32(const float *, float *, float, float, long)"
0.0,250493,41,6109.6,6016.0,5824,8959,474.0,  56    1    1, 256    1    1,"void mul_mat_vec_f<float, float, (int)1, (int)256, (bool)0, (bool)0>(const T1 *, const float *, const int *, ggml_cuda_mm_fusion_args_device, float *, int, uint3, int, int, int, uint3, int, int, int, uint3, int, int, int, int)"
0.0,243164,2,121582.0,121582.0,120862,122302,1018.2,1024    8    1,  32    4    1,"void mul_mat_vec_q_moe<(ggml_type)2, (int)2, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,242972,82,2963.1,3328.0,1664,4992,990.3,   8    1    1, 256    1    1,"void unary_gated_op_kernel<&op_silu, float>(const T2 *, const T2 *, T2 *, long, long, long, long)"
0.0,242619,60,4043.7,4512.0,2783,6431,1172.2,  64    1    1, 256    1    1,"void unary_gated_op_kernel<&op_silu, float>(const T2 *, const T2 *, T2 *, long, long, long, long)"
0.0,239519,82,2921.0,3424.0,1760,5024,1009.9,   2    4    1, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,239001,114,2096.5,2080.0,2015,2464,59.2,   1    1    1,  16    3    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,238205,114,2089.5,2080.0,2047,2432,48.0,   1    1    1,  16    3    1,"void k_bin_bcast<&op_mul, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,237439,40,5936.0,5920.0,5664,6432,177.5, 304    1    1, 128    1    1,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0, (bool)0>(const float *, const int *, void *, long, long, long, long, long, int, int, int)"
0.0,235803,82,2875.6,2176.5,1887,5184,1044.9,   8    4    1, 128    1    1,"void k_bin_bcast<&op_mul, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,234525,11,21320.5,21119.0,20928,23744,809.6,3584    1    1,  64    1    1,"void cpy_scalar<&cpy_1_scalar<float, float>>(const char *, char *, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long)"
0.0,233629,84,2781.3,2688.0,2592,5920,488.4,   2    8    3, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,232318,41,5666.3,5920.0,4609,6432,570.7, 304    1    1, 128    1    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,231676,82,2825.3,2496.0,1920,4288,846.4,   8    1    4, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,221697,66,3359.0,3552.0,2464,5920,871.9,   2    4    8, 256    1    1,"void flash_attn_stream_k_fixup_uniform<(int)256, (int)4, (int)8>(float *, const float2 *, int, int, int, int, int, int, uint3, uint3, uint3)"
0.0,219263,41,5347.9,5344.0,5216,5599,78.4,   8   56    1, 128    1    1,"void k_bin_bcast<&op_mul, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,208382,11,18943.8,18208.0,18048,24608,1949.0, 896    1    1, 256    1    1,"void unary_gated_op_kernel<&op_sigmoid, float>(const T2 *, const T2 *, T2 *, long, long, long, long)"
0.0,205819,60,3430.3,3456.0,3200,3712,147.3,  16    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)22, (int)2, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,200671,41,4894.4,4672.0,4416,12576,1240.1,  38    1    1, 256    1    1,"void mul_mat_vec_f<float, float, (int)1, (int)256, (bool)0, (bool)0>(const T1 *, const float *, const int *, ggml_cuda_mm_fusion_args_device, float *, int, uint3, int, int, int, uint3, int, int, int, uint3, int, int, int, int)"
0.0,200222,11,18202.0,18047.0,17824,19296,409.8,  16   56    1, 256    1    1,"void rms_norm_f32<(int)256, (bool)1, (bool)0>(const float *, float *, int, long, long, long, float, const float *, long, long, long, uint3, uint3, uint3, uint3, const float *, long, long, long, uint3, uint3, uint3, uint3)"
0.0,199902,80,2498.8,2527.5,2336,2656,73.6,  24    1    1, 256    1    1,"void k_get_rows_float<int, int>(const T1 *, const int *, T2 *, long, long, uint3, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)"
0.0,199261,60,3321.0,3744.0,2047,5408,1008.9,   1    1    1,  16    4    1,"void k_bin_bcast<&op_add, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,198331,41,4837.3,4800.0,4480,6944,361.1,   8    4    1,  32   16    1,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.0,195421,60,3257.0,3712.0,2048,5376,1043.4,   1    1    1,  16    4    1,"void k_bin_bcast<&op_mul, float, float, float, const float *>(const T2 *, const T3 *, T4 *, unsigned int, unsigned int, unsigned int, uint3, uint3, uint3, uint3, uint3, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, T5...)"
0.0,190936,45,4243.0,3327.0,3168,8032,1459.6,  56    4    1, 128    1    1,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1, (bool)0>(const float *, const int *, void *, long, long, long, long, long, int, int, int)"
0.0,189790,20,9489.5,9999.5,8191,11648,1093.1, 256    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)12, (int)4, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,189692,6,31615.3,39727.5,13855,41280,13631.1,1024    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)2, (int)4, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,183198,88,2081.8,1985.0,1952,5215,402.9,   6    1    1, 256    1    1,"void k_set_rows<float, long, __half>(const T1 *, const T2 *, T3 *, long, long, long, long, long, long, long, long, long, long, long, long, long, long, uint3, uint3, uint3, uint3, uint3)"
0.0,175937,60,2932.3,2944.0,2624,4576,334.6,   8    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)22, (int)1, (bool)0, (bool)1, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,174844,5,34968.8,33887.0,33183,37247,2037.7, 512    8    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)2, (int)1, (bool)0, (bool)1, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,174589,2,87294.5,87294.5,87262,87327,46.0,4096    1    1,  32    4    1,"void mul_mat_vec_q<(ggml_type)2, (int)4, (bool)0, (bool)0, (bool)0>(const void *, const void *, const int *, ggml_cuda_mm_fusion_args_device, float *, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, uint3, unsigned int, unsigned int, unsigned int, unsigned int)"
0.0,172893,84,2058.3,1951.5,1888,5088,577.7,   8    1    3, 256    1    1,"quantize_q8_1(const float *, void *, long, long, long, long, long, unsigned int, uint3)"
0.0,168958,40,4224.0,4176.0,3744,5151,255.2,  38    8    1, 128    1    1,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0, (bool)0>(const float *, const int *, void *, long, long, long, long, long, int, int, int)"
